entity_label,entity_class,plural,tagged_variables
intercepted,attribute,,"ground_water~intercepted__volume-per-area_storage_density, land_surface_snow~intercepted__volume-per-area_storage_density, land_surface_water~intercepted_evaporation__volume_flux"
interception,process,,"land_vegetation_canopy_water_interception__storage_factor, soil_water_interception__volume-per-area_storage_capacity, land_vegetation_canopy_water_interception__capacity, land_vegetation_canopy_water_interception__volume_flux, land_vegetation_floor_water_interception__volume_flux, crop_canopy_radiation~solar_interception__energy_flux_fraction"
interconnection,process,,
interdepend,process,,
interfacial_hydraulic_conductance,property,,model_grid_cell_boundary_groundwater__interfacial_hydraulic_conductance
interference,process,,
interflow,process,,
interior,part,,"earth_interior__down_z_derivative_of_temperature, earth_interior_earthquake__count, earth_interior_earthquake__critical_seismic_slip_distance, earth_interior_earthquake__drop_of_dynamic_stress, earth_interior_earthquake__drop_of_static_stress, earth_interior_earthquake__duration, earth_interior_earthquake__east_component_of_seismic_slip, earth_interior_earthquake__east_east_component_of_seismic_moment, earth_interior_earthquake__east_up_component_of_seismic_moment, earth_interior_earthquake__gutenberg-richter-law_a_parameter, earth_interior_earthquake__gutenberg-richter-law_b_parameter, earth_interior_earthquake__magnitude_of_seismic_moment, earth_interior_earthquake__modified-mercalli-intensity_scale, earth_interior_earthquake__modified-omori-law_c_parameter, earth_interior_earthquake__modified-omori-law_k_parameter, earth_interior_earthquake__modified-omori-law_p_parameter, earth_interior_earthquake__moment-magnitude_scale, earth_interior_earthquake__seismic_moment, earth_interior_earthquake__north_component_of_seismic_slip, earth_interior_earthquake__origin_time, earth_interior_earthquake__radiated_seismic_energy, earth_interior_earthquake__release_energy, earth_interior_earthquake__richter-magnitude_scale, earth_interior_earthquake_fault_plane_rupture__speed, earth_interior_earthquake__seismic_moment_energy, earth_interior_earthquake__seismic_slip_angle, earth_interior_earthquake__seismic_slip_distance, earth_interior_earthquake__seismic_slip_duration, earth_interior_earthquake__seismic_slip_speed, earth_interior_earthquake__south_east_component_of_seismic_moment, earth_interior_earthquake__south_south_component_of_seismic_moment, earth_interior_earthquake__up_south_component_of_seismic_moment, earth_interior_earthquake__up_up_component_of_seismic_moment, earth_interior_earthquake_fault__length, earth_interior_earthquake_fault_plane__dip_angle, earth_interior_earthquake_fault_plane__length, earth_interior_earthquake_fault_plane__rake_angle, earth_interior_earthquake_fault_plane_rupture__area, earth_interior_earthquake_fault_plane_rupture__length, earth_interior_earthquake_fault_plane_rupture__time, earth_interior_earthquake_fault_plane_rupture__width, earth_interior_earthquake_fault_plane__seismic_slip-rake_angle, earth_interior_earthquake_fault_plane__strike_angle, earth_interior_earthquake_fault_plane__width, earth_interior_earthquake_fault_plane_asperity__contact_area, earth_interior_earthquake_hypocenter_seismic-station__distance, earth_interior_earthquake_hypocenter__depth, earth_interior_earthquake_hypocenter__latitude, earth_interior_earthquake_hypocenter__longitude, earth_interior_earthquake_p-seismic-wave__amplitude, earth_interior_earthquake_p-seismic-wave__angular_frequency, earth_interior_earthquake_p-seismic-wave__angular_wavenumber, earth_interior_earthquake_p-seismic-wave__frequency, earth_interior_earthquake_p-seismic-wave__period, earth_interior_earthquake_p-seismic-wave__speed, earth_interior_earthquake_p-seismic-wave_takeoff__angle, earth_interior_earthquake_p-seismic-wave__wavelength, earth_interior_earthquake_p-seismic-wave__wavenumber, earth_interior_earthquake_s-seismic-wave__amplitude, earth_interior_earthquake_s-seismic-wave__angular_frequency, earth_interior_earthquake_s-seismic-wave__angular_wavenumber, earth_interior_earthquake_s-seismic-wave__frequency, earth_interior_earthquake_s-seismic-wave__period, earth_interior_earthquake_s-seismic-wave__speed, earth_interior_earthquake_s-seismic-wave_takeoff__angle, earth_interior_earthquake_s-seismic-wave__wavelength, earth_interior_earthquake_s-seismic-wave__wavenumber, earth_interior__down_component_of_electric-d-field, earth_interior__down_component_of_electric-e-field, earth_interior__down_component_of_electric-p-field, earth_interior__down_component_of_magnetic-b-field, earth_interior__down_component_of_magnetic-h-field, earth_interior__down_component_of_magnetic-m-field, earth_interior__east_component_of_electric-d-field, earth_interior__east_component_of_electric-e-field, earth_interior__east_component_of_electric-p-field, earth_interior__east_component_of_magnetic-b-field, earth_interior__east_component_of_magnetic-h-field, earth_interior__east_component_of_magnetic-m-field, earth_interior__electric_potential, earth_interior__north_component_of_electric-d-field, earth_interior__north_component_of_electric-e-field, earth_interior__north_component_of_electric-p-field, earth_interior__north_component_of_magnetic-b-field, earth_interior__north_component_of_magnetic-h-field, earth_interior__north_component_of_magnetic-m-field, earth_interior_earthquake__east_component_of_seismic_slip, earth_interior_earthquake__east_east_component_of_seismic_moment, earth_interior_earthquake__east_up_component_of_seismic_moment, earth_interior_earthquake__magnitude_of_seismic_moment, earth_interior_earthquake__modified-mercalli-intensity_scale, earth_interior_earthquake__seismic_moment, earth_interior_earthquake__north_component_of_seismic_slip, earth_interior_earthquake__south_east_component_of_seismic_moment, earth_interior_earthquake__south_south_component_of_seismic_moment, earth_interior_earthquake__up_south_component_of_seismic_moment, earth_interior_earthquake__up_up_component_of_seismic_moment, earth_interior_earthquake_seismic-wave_arrival__time, earth_interior_earthquake_seismic-wave__name, earth_interior_earthquake_love-seismic-wave__group_velocity, earth_interior_earthquake_love-seismic-wave__phase_velocity, earth_interior_earthquake_p-seismic-wave__amplitude, earth_interior_earthquake_p-seismic-wave__angular_frequency, earth_interior_earthquake_p-seismic-wave__angular_wavenumber, earth_interior_earthquake_p-seismic-wave__frequency, earth_interior_earthquake_p-seismic-wave__period, earth_interior_earthquake_p-seismic-wave__scalar_potential, earth_interior_earthquake_p-seismic-wave__speed, earth_interior_earthquake_p-seismic-wave_takeoff__angle, earth_interior_earthquake_p-seismic-wave__wavelength, earth_interior_earthquake_p-seismic-wave__wavenumber, earth_interior_earthquake_rayleigh-seismic-wave__group_velocity, earth_interior_earthquake_rayleigh-seismic-wave__phase_velocity, earth_interior_earthquake_s-seismic-wave__amplitude, earth_interior_earthquake_s-seismic-wave__angular_frequency, earth_interior_earthquake_s-seismic-wave__angular_wavenumber, earth_interior_earthquake_s-seismic-wave__frequency, earth_interior_earthquake_s-seismic-wave__period, earth_interior_earthquake_s-seismic-wave__scalar_potential, earth_interior_earthquake_s-seismic-wave__speed, earth_interior_earthquake_s-seismic-wave_takeoff__angle, earth_interior_earthquake_s-seismic-wave__wavelength, earth_interior_earthquake_s-seismic-wave__wavenumber, earth_interior_earthquake_focus__depth, earth_interior_earthquake_focus__latitude, earth_interior_earthquake_focus__longitude, earth_interior_particle__count, earth_interior_particle_motion_acceleration__acceleration, earth_interior_particle_motion__displacement, earth_interior_particle_motion__modified-mercalli-intensity_scale, earth_interior_particle_motion__static_displacement, earth_interior_particle_motion__velocity, earth_interior_seismic-wave_arrival__time, earth_interior_seismic-wave__name, earth_interior_love-seismic-wave__group_velocity, earth_interior_love-seismic-wave__phase_velocity, earth_interior_p-seismic-wave__amplitude, earth_interior_p-seismic-wave__angular_frequency, earth_interior_p-seismic-wave__angular_wavenumber, earth_interior_p-seismic-wave__frequency, earth_interior_p-seismic-wave__period, earth_interior_p-seismic-wave__scalar_potential, earth_interior_p-seismic-wave__speed, earth_interior_p-seismic-wave_takeoff__angle, earth_interior_p-seismic-wave__wavelength, earth_interior_p-seismic-wave__wavenumber, earth_interior_rayleigh-seismic-wave__group_velocity, earth_interior_rayleigh-seismic-wave__phase_velocity, earth_interior_s-seismic-wave__amplitude, earth_interior_s-seismic-wave__angular_frequency, earth_interior_s-seismic-wave__angular_wavenumber, earth_interior_s-seismic-wave__frequency, earth_interior_s-seismic-wave__period, earth_interior_s-seismic-wave__scalar_potential, earth_interior_s-seismic-wave__speed, earth_interior_s-seismic-wave_takeoff__angle, earth_interior_s-seismic-wave__wavelength, earth_interior_s-seismic-wave__wavenumber"
interlock,process,,
intermingling,process,,
internal,attribute,,
internal_code_index,property,,earth-mantle_material~mineral-phase__internal_code_index
internal_energy,property,,
internal-gravity-wave,phenomenon,,"sea_water_internal-gravity-wave__amplitude, sea_water_internal-gravity-wave__angular_frequency, sea_water_internal-gravity-wave__angular_wavenumber, sea_water_internal-gravity-wave__frequency, sea_water_internal-gravity-wave__period, sea_water_internal-gravity-wave__wavelength, sea_water_internal-gravity-wave__wavenumber, sea_water_internal-gravity-wave__group_speed, sea_water_internal-gravity-wave__phase_speed, sea_water_internal-gravity-wave__wavelength"
interoception,property,,
interpolation,process,,
interruption,process,,
intersection,process,,
interspersion,process,,
interval,propertytype,,
intoxication,process,,
intrinsic,attribute,,
intrinsic_angular_frequency,property,,sea_surface_water_wave__intrinsic_angular_frequency
introgression,process,,
intrusion,process,,
invasion,process,,
inverse,operation,,"earth_datum_ellipsoid__inverse_of_flattening_ratio, earth_ellipsoid__inverse_of_flattening_ratio, earth-crust_material__inverse_of_electrical_conductivity, earth-crust_material_p-seismic-wave__inverse_of_velocity, earth-crust_material_s-seismic-wave__inverse_of_velocity, earth-mantle_material__inverse_of_electrical_conductivity, earth-mantle_material_p-seismic-wave__inverse_of_velocity, earth-mantle_material_s-seismic-wave__inverse_of_velocity"
inversion,process,,
invocation,process,,
iodide,matter,,
iodide-ion,phenomenon,,
iodination,process,,
iodine,matter,,
iodine-129,matter,,
iodine-131,matter,,
iodine-133,matter,,
iodine-monoxide,matter,,
iodization,process,,
iodomethane,matter,,
ion,form,ions,
ionic_conductivity,property,,
ionization,process,,
ionization,property,,
ionosphere,phenomenon,,
ioxynil,matter,,
iprodione,matter,,
iribarren_number,property,,
iridium,matter,,
iron,matter,,"iron~melting-point__temperature, iron__thermal_volume_expansion_coefficient, iron_atom_neutron__neutron_number, iron_atom_proton__atomic_number"
iron-59,matter,,
iron(ii)-ion,phenomenon,,
iron(iii)-ion,phenomenon,,
ironoquia,attribute,,
irradiation,process,,
irrigated,attribute,,constituent-state_land~irrigated__area_fraction
irrigation,process,,soil_surface_water_irrigation__volume_flux
irritation,process,,
isentropic,attribute,,
isentropic-process,process,,"atmosphere_air_isentropic-process__compressibility, glacier_ice_isentropic-process__compressibility, sea_ice_isentropic-process__compressibility, sea_water_isentropic-process__compressibility, snowpack_isentropic-process__compressibility"
isobaric,attribute,,
isobaric-process,process,,"aluminum_isobaric-process__mass-specific_heat_capacity, anvil_isobaric-process__heat_capacity, atmosphere_air_isobaric-process__mass-specific_heat_capacity, atmosphere_air_isobaric-process__volume-specific_heat_capacity, atmosphere_bottom_air_isobaric-process__mass-specific_heat_capacity, chocolate_isobaric-process__mass-specific_heat_capacity, chocolate_isobaric-process__volume-specific_heat_capacity, glacier_ice_isobaric-process__mass-specific_heat_capacity, glacier_ice_isobaric-process__volume-specific_heat_capacity, ice_isobaric-process__mass-specific_heat_capacity, ice_isobaric-process__volume-specific_heat_capacity, sea_ice_isobaric-process__mass-specific_heat_capacity, sea_ice_isobaric-process__volume-specific_heat_capacity, sea_water_isobaric-process__mass-specific_heat_capacity, sea_water_isobaric-process__volume-specific_heat_capacity, snow_isobaric-process__mass-specific_heat_capacity, snow_isobaric-process__volume-specific_heat_capacity, snowpack_isobaric-process__z_mean_of_mass-specific_heat_capacity, soil_isobaric-process__mass-specific_heat_capacity, soil_isobaric-process__volume-specific_heat_capacity, earth-crust_material_isobaric-process__mass-specific_heat_capacity, earth-crust_material_isobaric-process__volume-specific_heat_capacity, earth-mantle_material_isobaric-process__mass-specific_heat_capacity, earth-mantle_material_isobaric-process__volume-specific_heat_capacity"
isoborneol,matter,,
isobutene,matter,,
isobutyl-alcohol,matter,,
isobutyl-methyl-ketone,matter,,
isochoric,attribute,,
isochoric-process,process,,"air_isochoric-process__volume-specific_heat_capacity, atmosphere_air_isochoric-process__mass-specific_heat_capacity, atmosphere_air_isochoric-process__volume-specific_heat_capacity, chocolate_isochoric-process__mass-specific_heat_capacity, chocolate_isochoric-process__volume-specific_heat_capacity, glacier_ice_isochoric-process__mass-specific_heat_capacity, glacier_ice_isochoric-process__volume-specific_heat_capacity, ice_isochoric-process__mass-specific_heat_capacity, ice_isochoric-process__volume-specific_heat_capacity, sea_ice_isochoric-process__mass-specific_heat_capacity, sea_ice_isochoric-process__volume-specific_heat_capacity, sea_water_isochoric-process__mass-specific_heat_capacity, sea_water_isochoric-process__volume-specific_heat_capacity, snow_isochoric-process__mass-specific_heat_capacity, snow_isochoric-process__volume-specific_heat_capacity, soil_isochoric-process__mass-specific_heat_capacity, soil_isochoric-process__volume-specific_heat_capacity, space-shuttle_tile_isochoric-process__heat_capacity, earth-crust_material_isochoric-process__mass-specific_heat_capacity, earth-crust_material_isochoric-process__volume-specific_heat_capacity, earth-mantle_material_isochoric-process__mass-specific_heat_capacity, earth-mantle_material_isochoric-process__volume-specific_heat_capacity"
